route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,exact_times
"61-92-sj2-1","2452","92","Lake Haven to Budgewoi and Toukley (Loop Service)","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"61-93-sj2-1","2452","93","Noraville to Tuggerah via Wyong and Toukley","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"61-94-sj2-1","2452","94","Budgewoi to Tuggerah via San Remo and Wyong","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"61-95-sj2-1","2452","95","Lake Haven to Morisset via Gwandalan and Mannering Park","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"61-95X-sj2-1","2452","95X","Lake Haven to Wyee via Gwandalan","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"61-96-sj2-1","2452","96","Budgewoi to Wyee via Blue Haven","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"61-97-sj2-1","2452","97","Lake Haven to Wyee and Mannering Park (Loop Service)","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"61-98-sj2-1","2452","98","Lake Haven to Chain Valley Bay via Blue Haven (Loop Service)","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"61-99-sj2-1","2452","99","Charlestown to Lake Haven via Swansea, Gwandalan and Blue Haven","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"62-14X-sj2-1","2453","14X","Tuggerah to The Entrance","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"62-15-sj2-1","2453","15","Tuggerah to Bay Village","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"62-16-sj2-1","2453","16","Wyong to The Entrance","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"62-17-sj2-1","2453","17","Gosford to The Entrance North","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"62-17X-sj2-1","2453","17X","Gosford to The Entrance","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"62-18-sj2-1","2453","18","Gosford to The Entrance","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"62-19-sj2-1","2453","19","Gosford to Wyong","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"62-20-sj2-1","2453","20","Gosford to Matcham via Erina Fair (Loop Service)","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"62-21-sj2-1","2453","21","Gosford to The Entrance North via Bateau Bay East","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"62-22-sj2-1","2453","22","Gosford to The Entrance via Killarney Vale","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"62-23-sj2-1","2453","23","Gosford to The Entrance via Bateau Bay West","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"62-24-sj2-1","2453","24","Wyong to The Entrance","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"62-25-sj2-1","2453","25","Wyong to The Entrance","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"62-26-sj2-1","2453","26","Wyong to The Entrance","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"62-28-sj2-1","2453","28","Gosford to The Entrance via Springfield","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"62-29-sj2-1","2453","29","Wyong Hospital to Bay Village via Lake Haven","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"62-30-sj2-1","2453","30","South Tacoma to Wyong (Loop Service)","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"62-40-sj2-1","2453","40","North Gosford to Gosford (Loop Service)","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"62-41-sj2-1","2453","41","West Gosford to Gosford (Loop Service)","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"62-42-sj2-1","2453","42","Point Frederick to Gosford","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"62-43-sj2-1","2453","43","Gosford to Springfield","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"62-44-sj2-1","2453","44","Gosford to Erina Fair via Springfield","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"62-45-sj2-1","2453","45","Bay Village to Mingara via Bateau Bay West","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"62-47-sj2-1","2453","47","Tuggerah to Ourimbah","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"62-48-sj2-1","2453","48","Bay Village to Tumbi Umbi (Loop Service)","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"62-S60-1-sj2-1","2453","S601","Bateau Bay PS to Killarney Vale PS","School buses","712","00B5EF","FFFFFF","1"
"62-S60-2-sj2-1","2453","S602","Bateau Bay PS to Wamberal PS","School buses","712","00B5EF","FFFFFF","1"
"62-S60-3-sj2-1","2453","S603","Bateau Bay PS to Bateau Bay Killarney Vale and Tumbi Rd","School buses","712","00B5EF","FFFFFF","1"
"62-S60-4-sj2-1","2453","S604","Berkeley Vale PS to Bateau Bay","School buses","712","00B5EF","FFFFFF","1"
"62-S60-5-sj2-1","2453","S605","Berkeley Vale PS to St John Fisher School","School buses","712","00B5EF","FFFFFF","1"
"62-S60-6-sj2-1","2453","S606","Berkeley Vale PS to St Peters College","School buses","712","00B5EF","FFFFFF","1"
"62-S60-7-sj2-1","2453","S607","Brooke Av PS to St John Fisher School","School buses","712","00B5EF","FFFFFF","1"
"62-S60-8-sj2-1","2453","S608","Brooke Av PS to Cresthaven Av near Dunning Av","School buses","712","00B5EF","FFFFFF","1"
"62-S60-9-sj2-1","2453","S609","Central Coast Grammar School to Gosford Station","School buses","712","00B5EF","FFFFFF","1"
"62-S61-0-sj2-1","2453","S610","Central Coast Grammar School to Gosford East PS","School buses","712","00B5EF","FFFFFF","1"
"62-S61-1-sj2-1","2453","S611","Central Coast Grammar School to Barralong Rd via East Gosford","School buses","712","00B5EF","FFFFFF","1"
"62-S61-2-sj2-1","2453","S612","Central Coast Grammar School to The Entrance North","School buses","712","00B5EF","FFFFFF","1"
"62-S61-3-sj2-1","2453","S613","Central Coast Grammar School to Chittaway Shopping Centre","School buses","712","00B5EF","FFFFFF","1"
"62-S61-4-sj2-1","2453","S614","Central Coast Grammar School to Holgate and Matcham","School buses","712","00B5EF","FFFFFF","1"
"62-S61-5-sj2-1","2453","S615","Central Coast Adventist School to Gosford Station","School buses","712","00B5EF","FFFFFF","1"
"62-S61-6-sj2-1","2453","S616","Chertsey PS to Erina HS","School buses","712","00B5EF","FFFFFF","1"
"62-S61-7-sj2-1","2453","S617","Chertsey PS to Gosford Station","School buses","712","00B5EF","FFFFFF","1"
"62-S61-8-sj2-1","2453","S618","Chittaway Bay PS to Chittaway Shops via Berkeley Rd","School buses","712","00B5EF","FFFFFF","1"
"62-S61-9-sj2-1","2453","S619","Chittaway Bay PS to St Peters Catholic College","School buses","712","00B5EF","FFFFFF","1"
"62-S62-0-sj2-1","2453","S620","Erina Heights PS to Windsor Rd at Willoughby Rd","School buses","712","00B5EF","FFFFFF","1"
"62-S62-1-sj2-1","2453","S621","Erina Heights PS to Woodport PS","School buses","712","00B5EF","FFFFFF","1"
"62-S62-2-sj2-1","2453","S622","Erina Heights PS to Central Coast Grammar School via Matcham and Wamberal","School buses","712","00B5EF","FFFFFF","1"
"62-S62-3-sj2-1","2453","S623","Woodport PS to Central Coast Grammar School","School buses","712","00B5EF","FFFFFF","1"
"62-S62-4-sj2-1","2453","S624","Gosford HS to Gosford Station via Springfield","School buses","712","00B5EF","FFFFFF","1"
"62-S62-5-sj2-1","2453","S625","Gosford HS to Bateau Bay via Killarney Vale","School buses","712","00B5EF","FFFFFF","1"
"62-S62-6-sj2-1","2453","S626","Gosford HS to Bateau Bay via Forresters Beach","School buses","712","00B5EF","FFFFFF","1"
"62-S62-7-sj2-1","2453","S627","Gosford PS to Erina Fair via Springfield","School buses","712","00B5EF","FFFFFF","1"
"62-S62-8-sj2-1","2453","S628","Gosford PS to Pacific Hwy after Pemell St via North Gosford","School buses","712","00B5EF","FFFFFF","1"
"62-S62-9-sj2-1","2453","S629","St Patricks PS to Gosford Station via Point Frederick","School buses","712","00B5EF","FFFFFF","1"
"62-S63-0-sj2-1","2453","S630","Gosford PS to Gertrude St at Dwyer St","School buses","712","00B5EF","FFFFFF","1"
"62-S63-2-sj2-1","2453","S632","Henry Kendall HS to Gosford Station","School buses","712","00B5EF","FFFFFF","1"
"62-S63-4-sj2-1","2453","S634","Gosford East PS to Chertsey PS","School buses","712","00B5EF","FFFFFF","1"
"62-S63-5-sj2-1","2453","S635","Green Point College to Bateau Bay","School buses","712","00B5EF","FFFFFF","1"
"62-S63-6-sj2-1","2453","S636","Central Coast Grammar School to Central Coast Hwy via Holgate and Matcham","School buses","712","00B5EF","FFFFFF","1"
"62-S63-7-sj2-1","2453","S637","Green Point College to Bateau Bay via Tumbi Rd","School buses","712","00B5EF","FFFFFF","1"
"62-S63-8-sj2-1","2453","S638","Henry Kendall HS to Gosford Station via North Gosford","School buses","712","00B5EF","FFFFFF","1"
"62-S63-9-sj2-1","2453","S639","Killarney Vale PS to Tumbi Creek Rd via Chittaway Rd","School buses","712","00B5EF","FFFFFF","1"
"62-S64-0-sj2-1","2453","S640","Lisarow HS to Tuggerah Station","School buses","712","00B5EF","FFFFFF","1"
"62-S64-1-sj2-1","2453","S641","Wyong HS to Bateau Bay via Berkeley Vale","School buses","712","00B5EF","FFFFFF","1"
"62-S64-2-sj2-1","2453","S642","Star of the Sea Catholic School to Wamberal PS","School buses","712","00B5EF","FFFFFF","1"
"62-S64-3-sj2-1","2453","S643","Erina HS to East Gosford via Springfield","School buses","712","00B5EF","FFFFFF","1"
"62-S64-4-sj2-1","2453","S644","Erina HS to Barralong Rd via East Gosford","School buses","712","00B5EF","FFFFFF","1"
"62-S64-5-sj2-1","2453","S645","Erina HS to Point Frederick","School buses","712","00B5EF","FFFFFF","1"
"62-S64-6-sj2-1","2453","S646","Erina HS to Barralong Rd via Springfield","School buses","712","00B5EF","FFFFFF","1"
"62-S64-7-sj2-1","2453","S647","St Cecilias PS to Tuggerah PS","School buses","712","00B5EF","FFFFFF","1"
"62-S64-8-sj2-1","2453","S648","St Edwards College to Erina Fair","School buses","712","00B5EF","FFFFFF","1"
"62-S64-9-sj2-1","2453","S649","St Edwards College to Bateau Bay via Killarney Vale","School buses","712","00B5EF","FFFFFF","1"
"62-S65-0-sj2-1","2453","S650","St Edwards College to Bateau Bay via Tumbi Rd","School buses","712","00B5EF","FFFFFF","1"
"62-S65-1-sj2-1","2453","S651","St Edwards College to Gosford Station","School buses","712","00B5EF","FFFFFF","1"
"62-S65-2-sj2-1","2453","S652","Gosford HS to Glenning Valley","School buses","712","00B5EF","FFFFFF","1"
"62-S65-3-sj2-1","2453","S653","St Josephs HS to The Entrance North","School buses","712","00B5EF","FFFFFF","1"
"62-S65-4-sj2-1","2453","S654","Terrigal HS to Forresters Beach via Lowanna Av","School buses","712","00B5EF","FFFFFF","1"
"62-S65-5-sj2-1","2453","S655","Terrigal HS to Bateau Bay","School buses","712","00B5EF","FFFFFF","1"
"62-S65-6-sj2-1","2453","S656","Terrigal HS to Wamberal PS","School buses","712","00B5EF","FFFFFF","1"
"62-S65-7-sj2-1","2453","S657","Terrigal HS to Central Coast Hwy via Holgate and Matcham","School buses","712","00B5EF","FFFFFF","1"
"62-S65-8-sj2-1","2453","S658","Terrigal HS to Matcham and Holgate","School buses","712","00B5EF","FFFFFF","1"
"62-S65-9-sj2-1","2453","S659","Terrigal HS to Bateau Bay via Tumbi Rd","School buses","712","00B5EF","FFFFFF","1"
"62-S66-0-sj2-1","2453","S660","Terrigal HS to Bateau Bay via Tumbi Rd and Yakalla St","School buses","712","00B5EF","FFFFFF","1"
"62-S66-1-sj2-1","2453","S661","Terrigal HS to Wamberal PS via Lavinia St","School buses","712","00B5EF","FFFFFF","1"
"62-S66-2-sj2-1","2453","S662","Terrigal HS to Forresters Beach via Lavinia St","School buses","712","00B5EF","FFFFFF","1"
"62-S66-3-sj2-1","2453","S663","Tuggerah Lakes SC, The Entrance to Tuggerah Lakes SC, Berkeley Vale","School buses","712","00B5EF","FFFFFF","1"
"62-S66-5-sj2-1","2453","S665","Tuggerah Lakes SC, The Entrance to Tuggerah Lakes SC, Tumbi","School buses","712","00B5EF","FFFFFF","1"
"62-S67-0-sj2-1","2453","S670","The Entrance PS to The Entrance North via Towoon Bay","School buses","712","00B5EF","FFFFFF","1"
"62-S67-1-sj2-1","2453","S671","The Entrance PS to Long Jetty via Towoon Bay and The Entrance North","School buses","712","00B5EF","FFFFFF","1"
"62-S67-2-sj2-1","2453","S672","The Entrance PS to Bateau Bay via Killarney Vale","School buses","712","00B5EF","FFFFFF","1"
"62-S67-3-sj2-1","2453","S673","Tuggerah PS to Wyong HS","School buses","712","00B5EF","FFFFFF","1"
"62-S67-4-sj2-1","2453","S674","Tuggerah PS to Wyong Christian School","School buses","712","00B5EF","FFFFFF","1"
"62-S67-5-sj2-1","2453","S675","Tuggerah PS to St Peters Catholic College","School buses","712","00B5EF","FFFFFF","1"
"62-S67-6-sj2-1","2453","S676","Wyong Christian School to Bateau Bay","School buses","712","00B5EF","FFFFFF","1"
"62-S67-7-sj2-1","2453","S677","Wyong PS to Wyong Station via St Cecilias PS, Wyong Christian School and Wyong HS","School buses","712","00B5EF","FFFFFF","1"
"62-S67-8-sj2-1","2453","S678","Wamberal PS to Coleridge Rd before Central Coast Hwy","School buses","712","00B5EF","FFFFFF","1"
"62-S67-9-sj2-1","2453","S679","Wamberal PS to Central Coast Hwy opp Whalans Rd via Wamberal","School buses","712","00B5EF","FFFFFF","1"
"62-S68-0-sj2-1","2453","S680","Wamberal PS to Bateau Bay via Lowanna Av","School buses","712","00B5EF","FFFFFF","1"
"62-S68-1-sj2-1","2453","S681","Wyoming PS to Dwyer St at Gertrude St via Bradys Gully Rd","School buses","712","00B5EF","FFFFFF","1"
"62-S68-2-sj2-1","2453","S682","St Philips College to Wyong Station","School buses","712","00B5EF","FFFFFF","1"
"62-S68-3-sj2-1","2453","S683","St Philips College to Killarney Vale","School buses","712","00B5EF","FFFFFF","1"
"62-S68-4-sj2-1","2453","S684","Tuggerah Lakes SC, Berkeley Vale to St Cecilias PS","School buses","712","00B5EF","FFFFFF","1"
"62-S68-5-sj2-1","2453","S685","Tuggerah Lakes SC, Berkeley Vale to St Cecilias PS","School buses","712","00B5EF","FFFFFF","1"
"62-S68-6-sj2-1","2453","S686","Tuggerah Lakes SC, Berkeley Vale to Chittaway Bay PS","School buses","712","00B5EF","FFFFFF","1"
"62-S68-7-sj2-1","2453","S687","Tuggerah Lakes SC, Berkeley Vale to Chittaway Bay PS","School buses","712","00B5EF","FFFFFF","1"
"62-S68-8-sj2-1","2453","S688","Tuggerah Lakes SC, Berkeley Vale to Brooke Av PS","School buses","712","00B5EF","FFFFFF","1"
"62-S68-9-sj2-1","2453","S689","Tuggerah Lakes SC, Berkeley Vale to Brooke Av PS","School buses","712","00B5EF","FFFFFF","1"
"62-S69-0-sj2-1","2453","S690","Tuggerah Lakes SC, Berkeley Vale to Berkeley Vale PS via Tumbi Creek Rd","School buses","712","00B5EF","FFFFFF","1"
"62-S69-1-sj2-1","2453","S691","Tuggerah Lakes SC, Berkeley Vale to Tuggerah Lakes SC, Tumbi Umbi","School buses","712","00B5EF","FFFFFF","1"
"62-S69-2-sj2-1","2453","S692","Tuggerah Lakes SC, Berkeley Vale to Berkeley Vale PS via Adelaide St","School buses","712","00B5EF","FFFFFF","1"
"62-S69-3-sj2-1","2453","S693","Tuggerah Lakes SC, Berkeley Vale to Tumbi Rd at Central Coast Hwy","School buses","712","00B5EF","FFFFFF","1"
"62-S69-4-sj2-1","2453","S694","Tuggerah Lakes SC, Berkeley Vale to The Entrance PS via Wyong Rd and Towoon Bay","School buses","712","00B5EF","FFFFFF","1"
"62-S69-5-sj2-1","2453","S695","Tuggerah Lakes College, Berkeley Vale to The Entrance PS via Eastern Rd","School buses","712","00B5EF","FFFFFF","1"
"62-S69-6-sj2-1","2453","S696","Tuggerah Lakes SC, Berkeley Vale to The Entrance North","School buses","712","00B5EF","FFFFFF","1"
"62-S69-7-sj2-1","2453","S697","Tuggerah Lakes SC, Berkeley Vale to Central Coast Hwy at Old Gosford Rd","School buses","712","00B5EF","FFFFFF","1"
"62-S69-8-sj2-1","2453","S698","Tuggerah Lakes SC, Berkeley Vale to Central Coast Hwy at Old Gosford Rd","School buses","712","00B5EF","FFFFFF","1"
"62-S70-1-sj2-1","2453","S701","Bateau Bay to Bateau Bay PS via Shelly Beach","School buses","712","00B5EF","FFFFFF","1"
"62-S70-2-sj2-1","2453","S702","Tuggerah Lakes SC, The Entrance to Brooke Av PS via Bateau Bay and Berkley Vale","School buses","712","00B5EF","FFFFFF","1"
"62-S70-3-sj2-1","2453","S703","Central Coast Hwy at Cresthaven Rd to Brooke Av PS","School buses","712","00B5EF","FFFFFF","1"
"62-S70-4-sj2-1","2453","S704","Bay Village to Central Coast Adventist School via The Entrance","School buses","712","00B5EF","FFFFFF","1"
"62-S70-5-sj2-1","2453","S705","Wyong Station to Central Coast Grammar School","School buses","712","00B5EF","FFFFFF","1"
"62-S70-6-sj2-1","2453","S706","Bundeena Rd to Central Coast Steiner School","School buses","712","00B5EF","FFFFFF","1"
"62-S70-7-sj2-1","2453","S707","Chittaway Point to Chittaway PS via Tuggerah PS","School buses","712","00B5EF","FFFFFF","1"
"62-S70-8-sj2-1","2453","S708","Central Coast Grammar School to Erina Heights PS via Matcham","School buses","712","00B5EF","FFFFFF","1"
"62-S70-9-sj2-1","2453","S709","Terrigal HS to Erina Heights PS via Ocean View Dr","School buses","712","00B5EF","FFFFFF","1"
"62-S71-0-sj2-1","2453","S710","The Entrance to Gosford HS","School buses","712","00B5EF","FFFFFF","1"
"62-S71-1-sj2-1","2453","S711","Hills St at Enta St to Gosford PS via North Gosford","School buses","712","00B5EF","FFFFFF","1"
"62-S71-2-sj2-1","2453","S712","Gosford HS to Gosford PS via North Gosford","School buses","712","00B5EF","FFFFFF","1"
"62-S71-3-sj2-1","2453","S713","Barralong Rd to Gosford PS via Springfield","School buses","712","00B5EF","FFFFFF","1"
"62-S71-4-sj2-1","2453","S714","Tuggerah Lakes SC, The Entrance to Green Point Christian College","School buses","712","00B5EF","FFFFFF","1"
"62-S71-5-sj2-1","2453","S715","Tuggerah Lakes SC, The Entrance to Green Point Christian College","School buses","712","00B5EF","FFFFFF","1"
"62-S71-6-sj2-1","2453","S716","North Gosford to Henry Kendall HS","School buses","712","00B5EF","FFFFFF","1"
"62-S71-7-sj2-1","2453","S717","Wyong Rd at Tumbi Creek Rd to Berkeley Vale PS via Tumbi Umbi and Chittaway Bay","School buses","712","00B5EF","FFFFFF","1"
"62-S71-8-sj2-1","2453","S718","Brooke Av PS to Killarney Vale PS","School buses","712","00B5EF","FFFFFF","1"
"62-S71-9-sj2-1","2453","S719","Tuggerah Lakes College, Berkeley Vale to Wyong PS","School buses","712","00B5EF","FFFFFF","1"
"62-S72-0-sj2-1","2453","S720","East Gosford to Erina HS via Holgate","School buses","712","00B5EF","FFFFFF","1"
"62-S72-1-sj2-1","2453","S721","Bay Village to Central Coast Grammar School via East Gosford","School buses","712","00B5EF","FFFFFF","1"
"62-S72-2-sj2-1","2453","S722","Berkeley Vale to Gosford HS via Palm Valley Rd","School buses","712","00B5EF","FFFFFF","1"
"62-S72-3-sj2-1","2453","S723","Tuggerah Lakes SC, Tumbi Umbi to St Edwards and St Josephs Colleges","School buses","712","00B5EF","FFFFFF","1"
"62-S72-4-sj2-1","2453","S724","Bateau Bay to Wamberal via East Gosford and Terrigal","School buses","712","00B5EF","FFFFFF","1"
"62-S72-5-sj2-1","2453","S725","Bateau Bay to St Josephs HS via Killarney Vale","School buses","712","00B5EF","FFFFFF","1"
"62-S72-6-sj2-1","2453","S726","Tuggerah Lakes SC, Tumbi Umbi to Terrigal HS","School buses","712","00B5EF","FFFFFF","1"
"62-S72-7-sj2-1","2453","S727","Tuggerah Lakes SC, The Entrance to Terrigal HS","School buses","712","00B5EF","FFFFFF","1"
"62-S72-8-sj2-1","2453","S728","Central Coast Grammar School to Terrigal HS","School buses","712","00B5EF","FFFFFF","1"
"62-S72-9-sj2-1","2453","S729","Bateau Bay to Terrigal HS via Tumbi Rd","School buses","712","00B5EF","FFFFFF","1"
"62-S73-0-sj2-1","2453","S730","Tuggerah Lakes SC, Tumbi Umbi to Terrigal HS","School buses","712","00B5EF","FFFFFF","1"
"62-S73-1-sj2-1","2453","S731","Tuggerah Lakes SC, Tumbi Umbi to Terrigal PS via Forresters Beach","School buses","712","00B5EF","FFFFFF","1"
"62-S73-2-sj2-1","2453","S732","Bateau Bay to Tuggerah Lakes SC, The Entrance via Roberta St and Cresthaven Av","School buses","712","00B5EF","FFFFFF","1"
"62-S73-3-sj2-1","2453","S733","Tuggerah Lakes SC, Tumbi Umbi to Tuggerah Lakes SC, The Entrance","School buses","712","00B5EF","FFFFFF","1"
"62-S73-4-sj2-1","2453","S734","Berkeley Vale to Tuggerah Lakes SC, The Entrance","School buses","712","00B5EF","FFFFFF","1"
"62-S73-5-sj2-1","2453","S735","Tuggerah Lakes SC, Tumbi Umbi to Tuggerah Lakes SC, The Entrance","School buses","712","00B5EF","FFFFFF","1"
"62-S73-6-sj2-1","2453","S736","Bay Village to The Entrance PS via Bay Rd","School buses","712","00B5EF","FFFFFF","1"
"62-S73-7-sj2-1","2453","S737","The Entrance North to The Entrance PS","School buses","712","00B5EF","FFFFFF","1"
"62-S73-8-sj2-1","2453","S738","Ourimbah PS to Tuggerah PS","School buses","712","00B5EF","FFFFFF","1"
"62-S73-9-sj2-1","2453","S739","St Peters College to Tuggerah PS via Wyong Christian School","School buses","712","00B5EF","FFFFFF","1"
"62-S74-0-sj2-1","2453","S740","St Peters College to Tuggerah PS","School buses","712","00B5EF","FFFFFF","1"
"62-S74-1-sj2-1","2453","S741","Tuggerah Lakes SC, Tumbi Umbi to Wyong Station via Old Maitland Rd","School buses","712","00B5EF","FFFFFF","1"
"62-S74-2-sj2-1","2453","S742","Chittaway Point to Wyong PS","School buses","712","00B5EF","FFFFFF","1"
"62-S74-3-sj2-1","2453","S743","Brooke Av PS to Wamberal PS","School buses","712","00B5EF","FFFFFF","1"
"62-S74-4-sj2-1","2453","S744","Bateau Bay PS to Wamberal PS","School buses","712","00B5EF","FFFFFF","1"
"62-S74-5-sj2-1","2453","S745","Wamberal to Wamberal PS via Lavinia St","School buses","712","00B5EF","FFFFFF","1"
"62-S74-6-sj2-1","2453","S746","Berkeley Vale PS to Wamberal PS","School buses","712","00B5EF","FFFFFF","1"
"62-S74-7-sj2-1","2453","S747","Wyong Station to Gosford Christian School via Lakedge Av","School buses","712","00B5EF","FFFFFF","1"
"62-S74-8-sj2-1","2453","S748","Bateau Bay to Central Coast Steiner School via Springfield and North Gosford","School buses","712","00B5EF","FFFFFF","1"
"62-S74-9-sj2-1","2453","S749","Bateau Bay to Our Lady of the Rosary PS","School buses","712","00B5EF","FFFFFF","1"
"62-S75-0-sj2-1","2453","S750","Wamberal to Our Lady of the Rosary PS","School buses","712","00B5EF","FFFFFF","1"
"62-S75-1-sj2-1","2453","S751","St Peters Catholic College to Our Lady of the Rosary PS via Glenning Valley","School buses","712","00B5EF","FFFFFF","1"
"62-S75-2-sj2-1","2453","S752","Our Lady of the Rosary PS to Tuggerah Lakes College, Berkeley Vale via The Entrance","School buses","712","00B5EF","FFFFFF","1"
"62-S75-3-sj2-1","2453","S753","Tuggerah Lakes SC, The Entrance to Tuggerah Lakes SC, Berkeley Vale","School buses","712","00B5EF","FFFFFF","1"
"62-S75-4-sj2-1","2453","S754","Tuggerah Lakes SC, Tumbi Umbi to Tuggerah Lakes College, Berkeley Vale","School buses","712","00B5EF","FFFFFF","1"
"62-S75-5-sj2-1","2453","S755","Tuggerah Lakes SC, Berkeley Vale to Tuggerah Lakes SC, Berkeley Vale via Chittaway Bay","School buses","712","00B5EF","FFFFFF","1"
"62-S75-6-sj2-1","2453","S756","Bateau Bay to Tuggerah Lakes SC, Berkeley Vale","School buses","712","00B5EF","FFFFFF","1"
"62-S75-7-sj2-1","2453","S757","Bateau Bay to Tuggerah Lakes SC, Berkeley Vale","School buses","712","00B5EF","FFFFFF","1"
"62-S75-8-sj2-1","2453","S758","Bateau Bay to St Peters Catholic College via Eastern Rd","School buses","712","00B5EF","FFFFFF","1"
"62-S75-9-sj2-1","2453","S759","Swadling St opp Lindsay St to St Peters College","School buses","712","00B5EF","FFFFFF","1"
"62-S76-0-sj2-1","2453","S760","Bateau Bay to St Peters College via Palm Valley Rd","School buses","712","00B5EF","FFFFFF","1"
"62-S76-1-sj2-1","2453","S761","Bateau Bay to St Peters College via Wyong Rd","School buses","712","00B5EF","FFFFFF","1"
"62-S76-2-sj2-1","2453","S762","Bateau Bay to St Peters College via Shelly Beach and Robertson Rd","School buses","712","00B5EF","FFFFFF","1"
"62-S76-3-sj2-1","2453","S763","Tuggerah LakesSC, Berkeley Vale to St Peters Catholic College via Chittaway Bay","School buses","712","00B5EF","FFFFFF","1"
"62-S76-4-sj2-1","2453","S764","Wyong Rd at South St to St Peters College","School buses","712","00B5EF","FFFFFF","1"
"62-S76-5-sj2-1","2453","S765","The Entrance to Tuggerah Lakes SC, Tumbi Umbi via Bay Rd","School buses","712","00B5EF","FFFFFF","1"
"62-S76-6-sj2-1","2453","S766","Eastern Rd to Tuggerah Lakes College, Tumbi","School buses","712","00B5EF","FFFFFF","1"
"62-S76-7-sj2-1","2453","S767","The Entrance North to Tuggerah Lakes SC, Tumbi Umbi","School buses","712","00B5EF","FFFFFF","1"
"62-S76-8-sj2-1","2453","S768","Bateau Bay to Tuggerah Lakes SC, Tumbi Umbi via Long Jetty and Killarney Vale","School buses","712","00B5EF","FFFFFF","1"
"62-S76-9-sj2-1","2453","S769","Toowoon Bay to Tuggerah Lakes SC, Tumbi Umbi","School buses","712","00B5EF","FFFFFF","1"
"62-S77-0-sj2-1","2453","S770","Central Coast Hwy at Nepean St to Tuggerah Lakes SC, Tumbi Umbi via Bay Rd","School buses","712","00B5EF","FFFFFF","1"
"62-S77-1-sj2-1","2453","S771","South St after East St to Tuggerah Lakes SC, Tumbi Umbi","School buses","712","00B5EF","FFFFFF","1"
"62-S77-2-sj2-1","2453","S772","Bateau Bay Rd to Tuggerah Lakes SC, Tumbi Umbi","School buses","712","00B5EF","FFFFFF","1"
"62-S77-3-sj2-1","2453","S773","Central Coast Hwy opp Bateau Bay Rd to Tuggerah Lakes SC, Tumbi Umbi via Cresthaven Av","School buses","712","00B5EF","FFFFFF","1"
"62-S77-4-sj2-1","2453","S774","The Entrance Rd at Warrigal Rd to Tuggerah Lakes SC, Tumbi Umbi","School buses","712","00B5EF","FFFFFF","1"
"62-S77-5-sj2-1","2453","S775","Wyong Rd to Tuggerah Lakes SC, Tumbi Umbi via Brooke Av","School buses","712","00B5EF","FFFFFF","1"
"62-S77-6-sj2-1","2453","S776","Tuggerah Lakes SC, Berkeley Vale to St John Fisher School","School buses","712","00B5EF","FFFFFF","1"
"62-S77-7-sj2-1","2453","S777","Wyong Station to TLK Alesco School","School buses","712","00B5EF","FFFFFF","1"
"62-S77-9-sj2-1","2453","S779","Tuggerah Lakes SC, Tumbi Umbi to Central Coast Rudolf Steiner School","School buses","712","00B5EF","FFFFFF","1"
"62-S78-0-sj2-1","2453","S780","Erina HS to Holgate PS via Matcham","School buses","712","00B5EF","FFFFFF","1"
"62-S78-1-sj2-1","2453","S781","Gosford Station to Narara Valley HS","School buses","712","00B5EF","FFFFFF","1"
"62-S78-2-sj2-1","2453","S782","Bay Village to Mary MacKillop College","School buses","712","00B5EF","FFFFFF","1"
"62-S78-3-sj2-1","2453","S783","St Edwards College to St Patricks PS via Gosford","School buses","712","00B5EF","FFFFFF","1"
